gender,divorced,married,single,login_computer,login_mobile,login_phone,order_fashion,order_grocery,order_laptop,order_phone,order_mobile _phone,order_others,payment_cc,payment_cod,payment_cash,payment_credit,payment_debit,payment_ewallet,payment_upi,churn,tenure,city_tier,distance,hour_spend,device_registered,satisfaction_score,number_address,complain,order_lastyear,coupon_used,order_count,days_lastorder,cashback_amount
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,4.0,2.0,4.0,1.0,17.0,3.0,3.0,1.0,148.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,3.0,10.0,3.0,5.0,3.0,3.0,1.0,15.0,1.0,2.0,3.0,152.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,32.0,3.0,6.0,3.0,3.0,0.0,13.0,2.0,2.0,2.0,148.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,19.0,3.0,4.0,3.0,3.0,0.0,15.0,10.0,16.0,9.0,320.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,1.0,7.0,4.0,5.0,3.0,11.0,1.0,14.0,1.0,2.0,1.0,179.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,4.0,3.0,3.0,1.0,14.0,3.0,3.0,3.0,159.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,4.0,5.0,3.0,2.0,1.0,18.0,1.0,2.0,1.0,159.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,3.0,16.0,4.0,5.0,2.0,3.0,0.0,17.0,1.0,5.0,4.543490512868683,221.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,13.0,4.0,4.0,5.0,6.0,1.0,23.0,2.0,2.0,3.0,146.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,4.0,5.0,2.0,3.0,1.0,19.0,2.0,2.0,1.0,154.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,12.0,3.0,5.0,3.0,3.0,1.0,12.0,2.0,2.0,4.0,182.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,4.0,6.0,3.0,3.0,1.0,25.0,2.0,2.0,7.0,186.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,1.0,21.0,4.0,4.0,4.0,11.0,1.0,19.0,2.0,5.0,4.0,175.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,13.0,4.0,6.0,3.0,6.0,1.0,19.0,7.0,8.0,8.0,187.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,30.0,4.0,4.0,2.0,3.0,0.0,13.0,12.0,16.0,4.543490512868683,228.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,29.0,3.0,4.0,3.0,3.0,1.0,20.0,1.0,2.0,1.0,142.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,27.0,4.0,6.0,3.0,5.0,1.0,12.0,2.0,3.0,3.0,171.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,1.0,15.0,3.0,6.0,2.0,4.0,0.0,16.0,1.0,2.0,4.0,232.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,3.0,4.0,5.0,9.0,0.0,23.0,2.0,2.0,5.0,167.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,7.0,4.0,4.0,4.0,3.0,0.0,14.0,2.0,2.0,7.0,198.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,3.0,13.0,3.0,4.0,3.0,4.0,1.0,21.0,1.0,5.0,6.0,148.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,16.0,3.0,4.0,4.0,10.0,0.0,19.0,2.0,2.0,16.0,148.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,15.0,3.0,4.0,2.0,3.0,0.0,15.0,3.0,4.0,4.543490512868683,215.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,3.0,4.0,3.0,3.0,0.0,14.0,1.0,2.0,10.0,168.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,3.0,5.0,3.0,4.0,0.0,18.0,2.0,2.0,1.0,186.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,16.0,4.0,5.0,4.0,6.0,1.0,21.0,2.0,2.0,1.0,158.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3.0,11.0,4.0,5.0,2.0,9.0,0.0,12.0,3.0,2.0,12.0,234.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,9.0,4.0,4.0,3.0,8.0,0.0,19.0,2.0,2.0,3.0,147.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,4.0,4.0,2.0,3.0,0.0,25.0,1.0,3.0,3.0,148.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,3.0,4.0,4.0,8.0,0.0,19.0,1.0,3.0,3.0,145.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,3.0,4.0,2.0,3.0,0.0,12.0,1.0,2.0,3.0,152.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,1.0,31.0,3.0,3.0,2.0,5.0,1.0,17.0,2.0,2.0,4.543490512868683,219.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,4.0,5.0,3.0,3.0,1.0,16.0,1.0,2.0,2.0,151.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,18.0,3.0,4.0,4.0,5.0,0.0,16.0,3.0,5.0,5.0,324.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,21.0,3.0,4.0,3.0,6.0,0.0,13.0,2.0,2.0,9.0,150.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,12.0,3.0,4.0,2.0,4.0,0.0,13.0,3.0,8.0,4.543490512868683,219.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,7.0,3.0,5.0,2.0,6.0,0.0,23.0,2.0,2.0,4.543490512868683,212.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,13.0,3.0,4.0,3.0,5.0,0.0,21.0,1.0,2.0,5.0,155.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,3.0,4.0,4.0,2.0,1.0,17.0,2.0,2.0,2.0,156.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,4.0,6.0,5.0,2.0,0.0,22.0,2.0,2.0,1.0,148.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,2.0,4.0,4.0,6.0,0.0,13.0,5.0,8.0,3.0,146.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,16.0,4.0,4.0,5.0,3.0,0.0,12.0,1.0,7.0,11.0,156.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,3.0,11.0,2.0,4.0,5.0,6.0,1.0,12.0,1.0,2.0,4.0,175.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,1.0,15.0,4.0,4.0,5.0,6.0,1.0,19.0,2.0,3.0,3.0,168.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,9.0,3.0,4.0,2.0,2.0,0.0,15.0,1.0,2.0,3.0,150.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,3.0,5.0,2.0,3.0,0.0,23.0,1.0,2.0,1.0,136.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3.0,7.0,4.0,4.0,5.0,3.0,0.0,26.0,5.0,16.0,4.543490512868683,230.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,16.0,4.0,4.0,2.0,3.0,0.0,13.0,2.0,3.0,2.0,148.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,19.0,4.0,4.0,2.0,10.0,1.0,24.0,2.0,2.0,3.0,164.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,34.0,4.0,4.0,4.0,4.0,0.0,16.0,2.0,2.0,3.0,148.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,27.0,4.0,4.0,4.0,3.0,1.0,23.0,1.0,2.0,3.0,156.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,7.0,3.0,5.0,3.0,4.0,0.0,16.0,1.0,2.0,3.0,162.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,20.0,3.0,3.0,5.0,3.0,0.0,12.0,2.0,2.0,4.0,170.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,21.0,4.0,4.0,4.0,3.0,0.0,14.0,1.0,2.0,7.0,153.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,11.0,3.0,4.0,3.0,3.0,0.0,15.0,1.0,10.0,10.0,315.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,21.0,4.0,3.0,4.0,10.0,0.0,15.0,1.0,3.0,16.0,312.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,9.0,3.0,5.0,3.0,3.0,0.0,18.0,1.0,2.0,4.543490512868683,220.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,10.0,4.0,4.0,4.0,5.0,0.0,19.0,1.0,2.0,1.0,262.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0,7.0,4.0,5.0,3.0,2.0,0.0,15.0,2.0,12.0,10.0,325.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,3.0,4.0,4.0,3.0,0.0,17.0,2.0,2.0,4.0,148.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,3.0,5.0,3.0,5.0,1.0,14.0,2.0,2.0,2.0,184.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,14.0,3.0,3.0,2.0,6.0,0.0,15.0,1.0,3.0,3.0,146.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,9.0,4.0,5.0,2.0,11.0,0.0,15.0,10.0,12.0,9.0,293.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,28.0,4.0,3.0,5.0,3.0,1.0,13.0,1.0,2.0,8.0,161.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,3.0,4.0,4.0,7.0,0.0,12.0,2.0,2.0,3.0,169.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,28.0,3.0,4.0,3.0,4.0,0.0,17.0,1.0,2.0,3.0,178.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,9.0,3.0,4.0,3.0,11.0,0.0,15.0,1.0,2.0,1.0,191.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,36.0,3.0,4.0,2.0,5.0,0.0,19.0,1.0,2.0,8.0,188.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,5.0,5.0,7.0,0.0,20.0,1.0,3.0,1.0,168.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,25.0,4.0,4.0,2.0,3.0,1.0,16.0,1.0,2.0,8.0,193.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,17.0,3.0,4.0,3.0,3.0,1.0,18.0,3.0,3.0,1.0,163.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,26.0,3.0,4.0,2.0,10.0,1.0,16.0,2.0,4.0,8.0,152.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,36.0,4.0,4.0,5.0,9.0,1.0,20.0,1.0,2.0,1.0,192.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,34.0,3.0,4.0,2.0,3.0,0.0,23.0,2.0,2.0,10.0,201.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,3.0,3.0,4.0,3.0,1.0,17.0,1.0,3.0,3.0,148.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,25.0,4.0,4.0,2.0,3.0,0.0,14.0,2.0,2.0,8.0,147.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,16.0,4.0,5.0,2.0,11.0,0.0,15.0,2.0,2.0,3.0,174.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,7.0,4.0,4.0,5.0,9.0,0.0,17.0,1.0,2.0,4.543490512868683,219.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,3.0,6.0,2.0,3.0,0.0,12.0,8.0,10.0,4.543490512868683,229.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,7.0,3.0,5.0,3.0,3.0,0.0,23.0,3.0,6.0,4.543490512868683,210.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,27.0,3.0,4.0,3.0,3.0,0.0,15.0,2.0,2.0,4.543490512868683,225.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,1.0,15.0,3.0,5.0,4.0,7.0,0.0,17.0,2.0,2.0,8.0,250.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,3.0,4.0,5.0,7.0,1.0,12.0,2.0,2.0,5.0,152.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,13.0,4.0,4.0,2.0,5.0,1.0,19.0,1.0,2.0,1.0,261.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,33.0,3.0,5.0,5.0,7.0,0.0,16.0,1.0,2.0,2.0,192.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,3.0,4.0,3.0,2.0,0.0,15.0,1.0,2.0,6.0,146.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,3.0,13.0,3.0,5.0,2.0,8.0,0.0,13.0,13.0,13.0,4.543490512868683,214.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,3.0,10.0,3.0,4.0,5.0,4.0,0.0,15.0,2.0,2.0,6.0,184.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,12.0,4.0,4.0,4.0,10.0,0.0,17.0,1.0,4.0,8.0,184.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,11.0,3.0,5.0,4.0,8.0,0.0,22.0,1.0,2.0,2.0,151.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,18.0,3.0,4.0,2.0,3.0,1.0,15.0,1.0,2.0,8.0,247.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,10.0,4.0,4.0,3.0,2.0,0.0,13.0,2.0,6.0,4.543490512868683,231.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,3.0,6.0,3.0,2.0,0.0,13.0,2.0,2.0,5.0,168.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,1.0,10.0,4.0,5.0,2.0,5.0,0.0,18.0,1.0,2.0,1.0,147.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,3.0,11.0,3.0,4.0,2.0,6.0,0.0,18.0,2.0,6.0,9.0,25.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,3.0,4.0,2.0,3.0,0.0,15.0,5.0,5.0,2.0,204.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,7.0,4.0,4.0,3.0,3.0,0.0,15.0,2.0,2.0,4.543490512868683,213.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,3.0,5.0,2.0,3.0,1.0,14.0,1.0,2.0,2.0,149.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0,9.0,3.0,5.0,2.0,9.0,0.0,16.0,1.0,3.0,3.0,157.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,11.0,3.0,4.0,2.0,3.0,0.0,15.0,1.0,12.0,16.0,317.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,2.0,13.0,3.0,4.0,3.0,10.0,0.0,18.0,3.0,3.0,3.0,148.0
