Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Rooms,Price,Distance
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.72,23.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.78,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.611,17.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.006,8.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.7,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.28,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.25,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.75,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.175,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.29,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.2,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.73,17.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.25,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.246,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.74,25.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.525,10.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.73,10.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.83,16.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.9,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.296,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.05,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.21,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.5,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.892,10.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.655,10.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,10.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.15,10.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.68,10.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.89,10.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.616,14.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.632,14.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.31,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.615,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.56,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.87,5.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.717,10.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.751,10.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,10.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.58,10.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.685,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.685,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.725,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.505,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.253,12.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.17,10.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.4,10.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.39,10.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.471,10.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.746,14.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.56,14.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.65,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.881,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.19,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.61,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.985,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.1,8.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.725,8.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.25,8.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.37,10.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.87,14.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.07,8.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.925,7.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.995,11.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.31,11.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.275,17.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.2,17.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.095,17.9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.64,27.1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.241,17.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.25,16.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7295,16.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.973,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.1,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.56,2.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.615,2.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.565,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.615,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.548,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.555,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.716,20.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6675,20.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.73,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.08,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7025,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.505,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.766,23.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.37,24.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.488,24.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.68,7.9
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.665,14.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.475,18.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.898,21.8
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.815,21.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.615,27.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.915,22.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.736,22.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.78,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.328,16.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,1.3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.2,27.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.83,18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.762,18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.925,18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,18.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.559,7.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.225,7.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.175,7.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.52,7.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.55,19.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.561,19.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.556,19.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.441,19.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.552,19.6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.165,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.28,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.165,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.05,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.5,7.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9,13.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,13.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.515,13.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.904,24.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.805,24.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,2.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.06,2.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.545,2.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.2,2.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.705,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.85025,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.22,3.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.455,5.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.575,5.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36,15.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.629,12.9
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4525,12.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.4,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.839,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.69,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.165,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.215,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.851,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.91,7.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.311,16.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.565,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.77,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.22,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.714,16.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.815,16.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.821,16.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.345,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.63,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.42,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.857,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.5,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.425,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.91,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.485,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.505,6.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.595,6.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.56,6.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.825,6.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.031,21.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.04,21.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.912,21.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.45,8.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.25,8.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65,8.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.68,8.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.645,8.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.72,8.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6975,8.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.81,8.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.463,8.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.395,16.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.242,16.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6775,16.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.58,18.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.54,18.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.516,18.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.57,12.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.79,26.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,7.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.95,7.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.55,14.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.65,14.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.022,11.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.85,11.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.5185,11.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.225,3.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.66,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.51,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.802,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.007,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.05,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.55,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.86,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.84,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.75,7.3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.688,25.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.57,6.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.9,6.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.57,16.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4545,16.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.463,16.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.42,14.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.682,12.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6425,6.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.798,6.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.755,6.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.71,6.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.05,5.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.65,5.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.02,5.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,8.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,8.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.5,8.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.76,4.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.2,4.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.94,4.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.2,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.8008,11.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.605,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.9,20.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.5,20.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.5,20.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.025,20.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.63,25.9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.522,17.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.071,17.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.973,17.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.88,17.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8811,16.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.06,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.225,6.2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.93,26.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.8,21.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.44,21.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.73,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.558,14.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.001,18.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.05,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.73,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.195,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.923,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.23,10.4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.622,22.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.475,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.45,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.525,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.225,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.52,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.955,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.775,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.673,5.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.31,15.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.415,12.3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.601,15.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.44,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37,11.4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.051,21.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.206,21.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.915,21.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.55,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.94,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4125,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2575,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2575,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.114,8.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.635,8.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.52,14.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.715,14.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.9,3.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.48,3.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.2,3.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.76,3.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.635,4.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.25,4.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,4.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.705,4.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.2,4.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.31,4.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.626,4.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.27,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.98,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4607,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.148,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.54,3.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.21,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.935,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.51,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.861,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.732,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.36,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.755,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.64,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.325,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2,12.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.595,2.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.59,2.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.45,19.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,19.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.655,19.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.812,19.9
